created_at,from_user,from_user_id,from_user_name,geo,text,to_user,metadata,_id,id
"Mon, 19 Nov 2012 07:17:45 +0000","ChrisDiehl",14595061,"Chris Diehl",null,"MC Div Curl #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9df0dfcb05d7eb4000609" },270425616640249856
"Mon, 19 Nov 2012 07:17:45 +0000","lilwilma09",180863086,"Jaimie Cooper",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9df0dfcb05d7eb400060a" },270425613947510785
"Mon, 19 Nov 2012 07:17:22 +0000","josejkr21",310148782,"Jose Guadarrama",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9df0dfcb05d7eb400060b" },270425516685807616
"Mon, 19 Nov 2012 07:17:14 +0000","ItsYaBoyRK",298834668,"Mula Man #1",null,"RT @DylanAlfaa: #NerdRapperNames Too Short for middle school",null,{ "result_type" : "recent" },{ "$oid" : "50a9df0dfcb05d7eb400060c" },270425484817494016
"Mon, 19 Nov 2012 07:17:00 +0000","ImDLF",192478675,"Derek L Foster",null,"#NerdRapperNames\niMac miller",null,{ "result_type" : "recent" },{ "$oid" : "50a9df0dfcb05d7eb400060d" },270425427208699904
"Mon, 19 Nov 2012 07:16:57 +0000","yanivtalmusic",169249503,"Yaniv Tal",null,"stdout(kast *) #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9df0dfcb05d7eb400060e" },270425414021832705
"Mon, 19 Nov 2012 07:16:55 +0000","ladymugg",233855624,"ladymugg",null,"Apple-de-App #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9df0dfcb05d7eb400060f" },270425405930995712
"Mon, 19 Nov 2012 07:16:48 +0000","student154",154020528,"Bosco Tan",null,"Snoop Dossy DOS #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9df0dfcb05d7eb4000610" },270425376461840384
"Mon, 19 Nov 2012 07:34:10 +0000","student154",154020528,"Bosco Tan",null,"Sea Eminemone #nerdrappernames (cc @ChrismPhillips)",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000611" },270429748226830336
"Mon, 19 Nov 2012 07:33:12 +0000","LewisProffitt",463154365,"Lewproff",null,"#nerdrappernames Tyler, the curator @fucktyler",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000612" },270429504508416000
"Mon, 19 Nov 2012 07:33:02 +0000","hamsternator",21095498,"John Hammond",null,"RT @YourFavWhiteGuy: A Dell #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000613" },270429461546143744
"Mon, 19 Nov 2012 07:32:42 +0000","samarthbhaskar",17998577,"Samarth Bhaskar",null,"RT @adeptsage: young.gz #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000614" },270429375609069568
"Mon, 19 Nov 2012 07:32:07 +0000","cliffhangered",346465616,"cL",null,"RT @larsonite: public static final enemy #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000615" },270429228460302336
"Mon, 19 Nov 2012 07:31:45 +0000","adribananahh",187655397,"Adriana Aguirre",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000616" },270429138265976832
"Mon, 19 Nov 2012 07:31:22 +0000","student154",154020528,"Bosco Tan",null,"50Cent of Grey #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000617" },270429042958823424
"Mon, 19 Nov 2012 07:30:33 +0000","mightyscoop",19011723,"Joel Goldman ",null,"@YourFavWhiteGuy Professor Green. Oh, wait....#NerdRapperNames","YourFavWhiteGuy",{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000618" },270428834388660224
"Mon, 19 Nov 2012 07:28:49 +0000","rtlolo",156342874,"fanboi",null,"OS X 10.9 Snoop Lion #NerdRapperNames RT @tt",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000619" },270428401368715264
"Mon, 19 Nov 2012 07:28:49 +0000","rtlolo",156342874,"fanboi",null,"iCe Cube #NerdRapperNames RT @tt",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb400061a" },270428399762280448
"Mon, 19 Nov 2012 07:28:46 +0000","jandet",73042642,"Janessa Det",null,"RT @Loh: IntelliJay-Z #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb400061b" },270428387389079553
"Mon, 19 Nov 2012 07:28:21 +0000","AneesaXP",305266579,"aneesa altaf",null,"RT @YourFavWhiteGuy: .@Common (Denominator) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb400061c" },270428282648948736
"Mon, 19 Nov 2012 07:27:45 +0000","jo",346,"joanne",null,"Organized Recursion #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb400061d" },270428130613792768
"Mon, 19 Nov 2012 07:27:42 +0000","BiancaRod93",64920783,"Bianca Rodriguez",null,"RT @hunterwalk: Ja Rule-Based System #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb400061e" },270428118890721280
"Mon, 19 Nov 2012 07:27:20 +0000","student154",154020528,"Bosco Tan",null,"Sean John Parker #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb400061f" },270428026146267136
"Mon, 19 Nov 2012 07:26:58 +0000","BiancaRod93",64920783,"Bianca Rodriguez",null,"RT @AdamCamp36: Busta Primes #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000620" },270427933976449024
"Mon, 19 Nov 2012 07:26:54 +0000","aandyandthetuna",421374011,"tyler lynn",null,"RT @hunterwalk: Ja Rule-Based System #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000621" },270427918814023680
"Mon, 19 Nov 2012 07:26:52 +0000","m7z",20571802,"Marina Zhao 梦奇",null,"RT @Loh: IntelliJay-Z #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000622" },270427907594264576
"Mon, 19 Nov 2012 07:26:02 +0000","sharathpatali",15326712,"Sharath Patali",null,"110010 Cent #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000623" },270427697732276225
"Mon, 19 Nov 2012 07:25:56 +0000","aandyandthetuna",421374011,"tyler lynn",null,"RT @bugbucket: #NerdRapperNames MC I Cried During The Opera Scene Of Final Fantasy VI, Or Final Fantasy III, To Use The American Numbering System",null,{ "result_type" : "recent" },{ "$oid" : "50a9e111fcb05d7eb4000624" },270427674156093440
"Mon, 19 Nov 2012 07:43:04 +0000","nerdsrob",243573380,"R00b",null,"RT @KielO: LLVM J #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000625" },270431984235450369
"Mon, 19 Nov 2012 07:42:57 +0000","student154",154020528,"Bosco Tan",null,"@chrismphillips Ultimate hands down winner - Ready? - \"PEZ Khalifa\" #nerdrappernames game - set - match","ChrismPhillips",{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000626" },270431955412213760
"Mon, 19 Nov 2012 07:42:44 +0000","thesarajohnson",25927085,"Sara Johnson",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000627" },270431900215173121
"Mon, 19 Nov 2012 07:42:25 +0000","justicediaz",145877380,"Justice Diaz",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000628" },270431822247251969
"Mon, 19 Nov 2012 07:41:51 +0000","TyronM96_AFC",229944653,"Tyron McGee",null,"RT @deastrace91: #NerdRapperNames Run DMC Squared...",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000629" },270431680756580352
"Mon, 19 Nov 2012 07:41:34 +0000","CBS_Linda",851222004,"Linda Schult",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb400062a" },270431606454501376
"Mon, 19 Nov 2012 07:40:12 +0000","sevve",29975090,"Radim Sevcik",null,"RT @tdhopper: The Notorious B.I.C. \n\n#NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb400062b" },270431262622236672
"Mon, 19 Nov 2012 07:39:55 +0000","JordanDeNell",217561935,"Dennis the Menace",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb400062c" },270431194473168896
"Mon, 19 Nov 2012 07:39:52 +0000","deastrace91",263647842,"dean eastrace",null,"#NerdRapperNames Run DMC Squared...",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb400062d" },270431181902852097
"Mon, 19 Nov 2012 07:39:50 +0000","Deespoes",104202303,"Desiree",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb400062e" },270431170351742976
"Mon, 19 Nov 2012 07:38:42 +0000","tompntn",496946720,"Tom Pointon",null,"RT @tristanwalker: Young MC++ #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb400062f" },270430886581903361
"Mon, 19 Nov 2012 07:38:26 +0000","tompntn",496946720,"Tom Pointon",null,"RT @Sayer: LinkedIn park #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000630" },270430818072150016
"Mon, 19 Nov 2012 07:38:07 +0000","sugarymandykins",29607586,"Mandy Williams",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000631" },270430740435566593
"Mon, 19 Nov 2012 07:37:56 +0000","sheigh",14264410,"sheigh",null,"RT @meenricomoses: Shift-Z #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000632" },270430692981223424
"Mon, 19 Nov 2012 07:37:18 +0000","tompntn",496946720,"Tom Pointon",null,"RT @Loh: A Tribe Called GET REQUEST #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000633" },270430532872044544
"Mon, 19 Nov 2012 07:37:02 +0000","TessDoh",402548675,"coming soon",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000634" },270430468850208768
"Mon, 19 Nov 2012 07:35:08 +0000","_Neo_P",136748162,"Dookie",null,"#NerdRapperNames MC Apple π. \"Sweet with the raps\". Ha!",null,{ "result_type" : "recent" },{ "$oid" : "50a9e314fcb05d7eb4000635" },270429990707929088
"Mon, 19 Nov 2012 07:51:29 +0000","havoc24k",90264080,"Thanasis Politis",null,"RT @MikeIsaac: Leaders Of The New SQL #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000636" },270434106171592704
"Mon, 19 Nov 2012 07:50:31 +0000","GabrieleR",4254561,"Gabriele Riva",null,"RT @thenewb: RUN DMG #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000637" },270433861241040897
"Mon, 19 Nov 2012 07:50:12 +0000","LaurenManuel123",269552809,"Lauren Manuel",null,"Common (Denominator) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000638" },270433781146591232
"Mon, 19 Nov 2012 07:49:39 +0000","LaurenManuel123",269552809,"Lauren Manuel",null,"Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000639" },270433641358819328
"Mon, 19 Nov 2012 07:49:20 +0000","ladymugg",233855624,"ladymugg",null,"DMXBox #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb400063a" },270433560991784960
"Mon, 19 Nov 2012 07:48:33 +0000","ladymugg",233855624,"ladymugg",null,"Princess Superstar Peach #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb400063b" },270433365432356864
"Mon, 19 Nov 2012 07:48:14 +0000","ChrismPhillips",142588425,"Chris Phillips",null,"@student154 Bizzy Stone aka Biz Khalifa aka The Notorious BIZ #nerdrappernames #dropsthemic","student154",{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb400063c" },270433287032406016
"Mon, 19 Nov 2012 07:46:56 +0000","Amelia_Rose_24",389444304,"Amelia Hays",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb400063d" },270432959717326851
"Mon, 19 Nov 2012 07:46:28 +0000","Amelia_Rose_24",389444304,"Amelia Hays",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb400063e" },270432839651188736
"Mon, 19 Nov 2012 07:46:18 +0000","ehslax2013",185899987,"Alex Young",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb400063f" },270432799553634304
"Mon, 19 Nov 2012 07:46:15 +0000","natenetz",240077993,"nathan netz",null,"“@benjaminham12: #NerdRapperNames Run EMC squared”",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000640" },270432788719734784
"Mon, 19 Nov 2012 07:46:12 +0000","nerdsrob",243573380,"R00b",null,"RT @ameliamango: Notorious G.I.T #nerdrappernames cc @turian",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000641" },270432774501040128
"Mon, 19 Nov 2012 07:44:41 +0000","em_christensenn",168761848,"Emily Christensen",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000642" },270432391686930433
"Mon, 19 Nov 2012 07:44:36 +0000","em_christensenn",168761848,"Emily Christensen",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000643" },270432372049203201
"Mon, 19 Nov 2012 07:44:20 +0000","nerdsrob",243573380,"R00b",null,"RT @rayorriot: w00t tang clan #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000644" },270432304957124611
"Mon, 19 Nov 2012 07:44:20 +0000","em_christensenn",168761848,"Emily Christensen",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000645" },270432304810323969
"Mon, 19 Nov 2012 07:44:09 +0000","danwilliams96",464646960,"Dan Williams",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000646" },270432260061265920
"Mon, 19 Nov 2012 07:43:45 +0000","Dannerrrs",258660063,"Dan Scott",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000647" },270432156738797568
"Mon, 19 Nov 2012 07:43:20 +0000","ladymugg",233855624,"ladymugg",null,"E=MC Squared Hammer #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e517fcb05d7eb4000648" },270432053252743168
"Mon, 19 Nov 2012 08:00:10 +0000","PrincessNawaal",235306986,"Nawaal Mohamed",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000649" },270436289260699648
"Mon, 19 Nov 2012 08:00:04 +0000","Ashtron5000",23213479,"Ashley M.",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb400064a" },270436262815604736
"Mon, 19 Nov 2012 07:58:47 +0000","henrikt",17687495,"Henrik Torstensson",null,"RT @hunterwalk: Method Mandroid of the W00t-Tang Clan #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb400064b" },270435941213147136
"Mon, 19 Nov 2012 07:58:33 +0000","henrikt",17687495,"Henrik Torstensson",null,"RT @hunterwalk: Master PHP #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb400064c" },270435882333503488
"Mon, 19 Nov 2012 07:58:09 +0000","DanLitwinx",525528145,"Ron burgundy",null,"#NerdRapperNames big chocolate daddy",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb400064d" },270435781653430273
"Mon, 19 Nov 2012 07:57:47 +0000","dezzieraaaaaaay",65473938,"⇜ Desiree Fredette ⇝",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb400064e" },270435688225329152
"Mon, 19 Nov 2012 07:57:36 +0000","henrikt",17687495,"Henrik Torstensson",null,"RT @hunterwalk: A Tribe Called Qwest #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb400064f" },270435645401485312
"Mon, 19 Nov 2012 07:57:36 +0000","davidvanderg",232658590,"David",null,"RT @YourFavWhiteGuy: Eazy-A #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000650" },270435642167668736
"Mon, 19 Nov 2012 07:57:30 +0000","henrikt",17687495,"Henrik Torstensson",null,"RT @YourFavWhiteGuy: A Dell #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000651" },270435616469164033
"Mon, 19 Nov 2012 07:57:13 +0000","jenni_aimee",595535863,"Jenni Littlehales",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000652" },270435546776612864
"Mon, 19 Nov 2012 07:55:00 +0000","jgood08",405765115,"joshua goodwin",null,"50 centS #nerdrappernames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000653" },270434987524911105
"Mon, 19 Nov 2012 07:54:25 +0000","michal_kreft",218760440,"Michał Kreft",null,"RT @atomicbird: Objective-DMC. #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000654" },270434844402651137
"Mon, 19 Nov 2012 07:52:21 +0000","JackBWright",450482973,"Jack of Hearts",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000655" },270434321830133760
"Mon, 19 Nov 2012 07:52:16 +0000","JackBWright",450482973,"Jack of Hearts",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000656" },270434302808961025
"Mon, 19 Nov 2012 07:52:11 +0000","JackBWright",450482973,"Jack of Hearts",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e71dfcb05d7eb4000657" },270434281380261888
"Mon, 19 Nov 2012 08:08:26 +0000","x_quizit01",130132684,"MyNameIsKarl",null,"RT @hunterwalk: Cache Money #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb4000658" },270438370050719744
"Mon, 19 Nov 2012 08:07:54 +0000","cullen_cosco",19203654,"Cullen Cosco",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb4000659" },270438236470525952
"Mon, 19 Nov 2012 08:06:49 +0000","hassanmian",24163663,"Hassan Mian",null,"RT @YourFavWhiteGuy: A Dell #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb400065a" },270437963199049728
"Mon, 19 Nov 2012 08:05:53 +0000","hbcke",167784495,"Florian Harbecke",null,"A Dell. #NerdRapperNames @syropian",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb400065b" },270437729492414464
"Mon, 19 Nov 2012 08:05:08 +0000","x_quizit01",130132684,"MyNameIsKarl",null,"#NerdRapperNames Phosphorus Diddy",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb400065c" },270437538462851072
"Mon, 19 Nov 2012 08:03:29 +0000","hbcke",167784495,"Florian Harbecke",null,"RT @syropian: 50 CentOS #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb400065d" },270437125646872576
"Mon, 19 Nov 2012 08:03:18 +0000","RidingDown",180101981,"Nile Wright",null,"RT @bugbucket: #NerdRapperNames MC I Cried During The Opera Scene Of Final Fantasy VI, Or Final Fantasy III, To Use The American Numbering System",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb400065e" },270437077152313344
"Mon, 19 Nov 2012 08:02:58 +0000","RidingDown",180101981,"Nile Wright",null,"RT @bugbucket: #NerdRapperNames MC Mega Man II Was The Best Mega Man",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb400065f" },270436993954095104
"Mon, 19 Nov 2012 08:02:37 +0000","hollela",77507834,"Ornella hollela",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb4000660" },270436905538158592
"Mon, 19 Nov 2012 08:02:21 +0000","Myda82",29143237,"Myda__x33",null,"RT @YourFavWhiteGuy: Kanye Western Hemisphere #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb4000661" },270436840727797761
"Mon, 19 Nov 2012 08:01:39 +0000","x_quizit01",130132684,"MyNameIsKarl",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9e921fcb05d7eb4000662" },270436662054633472
"Mon, 19 Nov 2012 08:17:11 +0000","mccann_fiona",115055244,"Fiona McCann",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb4000663" },270440570336448512
"Mon, 19 Nov 2012 08:16:27 +0000","irvinebroque",191977049,"Brendan",null,"RT @hunterwalk: “@jinthagerman: A Tribe called REST #NerdRapperNames” ooh @edog1203 this one good too",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb4000664" },270440386269417472
"Mon, 19 Nov 2012 08:14:55 +0000","katie_lockhart",165868053,"Kate Lockhart",null,"RT @YourFavWhiteGuy: MacBook Miller #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb4000665" },270439999848198144
"Mon, 19 Nov 2012 08:14:48 +0000","katie_lockhart",165868053,"Kate Lockhart",null,"RT @YourFavWhiteGuy: Math-Whiz Khalifa #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb4000666" },270439970429366272
"Mon, 19 Nov 2012 08:14:36 +0000","Jamesdeanrobson",30976197,"James Robson",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb4000667" },270439922001932288
"Mon, 19 Nov 2012 08:14:24 +0000","melpiscitella",292116070,"Melissa Piscitella",null,"RT @TigerTayy: #NerdRapperNames 50 percent",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb4000668" },270439869417934848
"Mon, 19 Nov 2012 08:13:48 +0000","melpiscitella",292116070,"Melissa Piscitella",null,"“@TigerTayy: “@julpasq: #NerdRapperNames 2 calculators” 2 chain reactionzzz”",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb4000669" },270439722248200193
"Mon, 19 Nov 2012 08:12:33 +0000","F4Falalu",159368125,"Falalu Sani Barde",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb400066a" },270439406219972608
"Mon, 19 Nov 2012 08:12:26 +0000","F4Falalu",159368125,"Falalu Sani Barde",null,"RT @YourFavWhiteGuy: Bone-Thugs-on-eHarmony #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb400066b" },270439376364912640
"Mon, 19 Nov 2012 08:12:17 +0000","Flying_Fetus",392859112,"Caleb Brooks",null,"Add 182 #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb400066c" },270439338662305792
"Mon, 19 Nov 2012 08:12:15 +0000","vidhiss",223665661,"Vidhi Shah",null,"RT @CyrisXD: &lt;p&gt;Diddy&lt;/p&gt; #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb400066d" },270439331305504768
"Mon, 19 Nov 2012 08:12:15 +0000","vidhiss",223665661,"Vidhi Shah",null,"RT @danw: Jay z-index #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb400066e" },270439331049656320
"Mon, 19 Nov 2012 08:12:13 +0000","MikaDoll920",588872569,"Michele Pila ",null,"RT @SheeeRatchet: #NerdRapperNames Tyler, the calculator.",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb400066f" },270439320798760960
"Mon, 19 Nov 2012 08:09:19 +0000","cullen_cosco",19203654,"Cullen Cosco",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9eb24fcb05d7eb4000670" },270438592675975169
"Mon, 19 Nov 2012 08:26:04 +0000","KellyM_NZ",41782307,"Kelly Milligan",null,"RT @danw: Jay z-index #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9ed29fcb05d7eb4000671" },270442807662100480
"Mon, 19 Nov 2012 08:25:33 +0000","oliviajakiel",764524369,"olivia jakiel",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9ed29fcb05d7eb4000672" },270442678645309440
"Mon, 19 Nov 2012 08:25:32 +0000","oldandschool",395790541,"Nick Lepe",null,"RT @YourFavWhiteGuy: Andre [2(500x2)]+25(40) #NerdRapperNames",null,{ "result_type" : "recent" },{ "$oid" : "50a9ed29fcb05d7eb4000673" },270442673670856704
"Mon, 19 Nov 2012 08:23:02 +0000","top_webtech",574454392,"Top webtech",null,"Top popular tags webtech:  1^ #NerdRapperNames 2^ #Gaza 3^ #AMAs 4^ #Steelers 5^ #Homeland",null,{ "result_type" : "recent" },{ "$oid" : "50a9ed29fcb05d7eb4000674" },270442044617523200
